#                  N = 40.00                                       N = 60.00                                       N = 60.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 40.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 30.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 20.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                                       N = 10.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00  5.31000000E+00  0.00000000E+00  0.00000000E+00
  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00  5.34000000E+00  0.00000000E+00  0.00000000E+00
  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00  5.37000000E+00  0.00000000E+00  0.00000000E+00
  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00  5.40000000E+00  0.00000000E+00  0.00000000E+00
  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00  5.43000000E+00  0.00000000E+00  0.00000000E+00
  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00  5.46000000E+00  0.00000000E+00  0.00000000E+00
  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00  5.49000000E+00  0.00000000E+00  0.00000000E+00
  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00  5.52000000E+00  0.00000000E+00  0.00000000E+00
  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00  5.55000000E+00  0.00000000E+00  0.00000000E+00
  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00  5.58000000E+00  0.00000000E+00  0.00000000E+00
  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00  5.61000000E+00  0.00000000E+00  0.00000000E+00
  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00  5.64000000E+00  0.00000000E+00  0.00000000E+00
  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00  5.67000000E+00  0.00000000E+00  0.00000000E+00
  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00  5.70000000E+00  0.00000000E+00  0.00000000E+00
  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00  5.73000000E+00  0.00000000E+00  0.00000000E+00
  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00  5.76000000E+00  0.00000000E+00  0.00000000E+00
  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00  5.79000000E+00  0.00000000E+00  0.00000000E+00
  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00  5.82000000E+00  0.00000000E+00  0.00000000E+00
  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00  5.85000000E+00  0.00000000E+00  0.00000000E+00
  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00  5.88000000E+00  0.00000000E+00  0.00000000E+00
  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00  5.91000000E+00  0.00000000E+00  0.00000000E+00
  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00  5.94000000E+00  0.00000000E+00  0.00000000E+00
  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00  5.97000000E+00  0.00000000E+00  0.00000000E+00
